Original,New
Coal_STEAM,Coal
Hydro_HYDRO,Hydro
NG_CC,Gas-CC
NG_CT,Gas-CT
Nuclear_NUCLEAR,Nuclear
Oil_CT,Oil-Gas-Steam
Oil_STEAM,Oil-Gas-Steam
Solar_PV,PV
Solar_RTPV,PV
Sync_Cond_SYNC_COND,Other
Wind_WIND,Wind
